RepRapFirmware height map file v2 generated at 2024-04-29 16:18, min error -2.322, max error 3.734, mean -0.623, deviation 1.327
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.288, -0.566, -0.868, -1.170, -1.444, -1.632, -1.852, -1.992, -2.063, -2.120, -2.148, -2.192, -2.221, -2.221, -2.120, -2.020, -1.852, -1.632, -1.405, -1.119, -0.758, -0.368, -0.010,  0.380
 -0.426, -0.844, -1.119, -1.444, -1.727, -1.964, -2.091, -2.221, -2.250, -2.293, -2.322, -2.322, -2.322, -2.250, -2.163, -2.020, -1.824, -1.538, -1.235, -0.906, -0.531, -0.065,  0.380,  0.754
 -0.164, -0.380, -0.698, -0.968, -1.261, -1.511, -1.727, -1.950, -2.048, -2.091, -2.163, -2.148, -2.148, -2.091, -1.964, -1.824, -1.591, -1.300, -0.993, -0.590, -0.187,  0.267,  0.725,  1.199
  0.044, -0.322, -0.590, -0.930, -1.261, -1.511, -1.700, -1.866, -1.950, -2.020, -2.048, -2.048, -2.020, -1.922, -1.824, -1.605, -1.326, -0.993, -0.602, -0.187,  0.318,  0.801,  1.242,  1.587
  0.461,  0.235, -0.010, -0.299, -0.590, -0.881, -1.170, -1.444, -1.591, -1.673, -1.755, -1.796, -1.727, -1.673, -1.538, -1.287, -1.018, -0.650, -0.243,  0.214,  0.706,  1.242,  1.734,  2.272
  0.857,  0.451,  0.119, -0.243, -0.566, -0.844, -1.081, -1.287, -1.471, -1.591, -1.632, -1.632, -1.578, -1.444, -1.287, -1.018, -0.710, -0.322,  0.119,  0.619,  1.164,  1.734,  2.311,  2.687
  1.377,  1.155,  0.857,  0.461,  0.140, -0.187, -0.507, -0.795, -1.043, -1.196, -1.261, -1.300, -1.261, -1.145, -0.968, -0.674, -0.345,  0.087,  0.531,  1.049,  1.619,  2.227,  2.809,  3.380
  1.904,  1.451,  1.111,  0.687,  0.267, -0.065, -0.322, -0.590, -0.819, -0.955, -1.043, -1.056, -1.018, -0.868, -0.626, -0.322,  0.066,  0.531,  1.049,  1.603,  2.221,  2.835,  3.405,  3.734
coefficients,
Scanning probe coefficients [3.681e-1, -1.150e-2, 9.773e-6, -2.846e-9], reading at trigger height 8721, rms error 0.395mm
